STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT18,WT21,WV01
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-07-20,9.4,0,0,0,92,74,16.1,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-07-21,7.38,1.29,0,0,86,71,13.9,1,1,1,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-07-22,5.37,0,0,0,86,71,11.4,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-07-23,8.95,0.1,0,0,87,73,20.8,1,,1,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-07-24,8.05,0.11,0,0,82,68,13.9,1,,1,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-07-25,7.61,0,0,0,88,70,15,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-07-26,8.28,0,0,0,85,72,13.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-07-27,8.05,0,0,0,83,72,15,1,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-07-28,8.95,0,0,0,77,70,15,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-07-29,7.61,0,0,0,81,70,11.4,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-07-30,6.26,0,0,0,81,69,10.3,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-07-31,8.05,1.26,0,0,84,69,18.3,1,,1,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-01,13.2,0,0,0,84,67,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-02,8.72,0,0,0,87,67,16.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-03,7.38,0,0,0,89,72,13.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-04,8.05,0,0,0,85,73,15,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-05,10.51,0,0,0,79,74,16.1,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-06,12.53,1.93,0,0,79,70,23,1,,1,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-07,7.61,0.19,0,0,85,71,21.9,1,,1,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-08,6.49,0,0,0,87,70,12.8,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-09,6.49,0.03,0,0,79,72,13.9,1,,,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-10,7.83,0.02,0,0,81,73,13.9,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-11,6.71,1.02,0,0,83,69,16.1,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-12,5.59,0,0,0,87,71,12.8,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-13,10.96,0.42,0,0,84,69,32.2,1,,1,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-14,8.28,0.02,0,0,83,69,15,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-15,7.61,0,0,0,87,72,17.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-16,7.61,0,0,0,84,72,15,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-17,9.17,0,0,0,84,72,18.3,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-18,10.29,0,0,0,84,72,20.8,,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-19,10.96,0.11,0,0,81,60,26.4,1,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-20,14.09,0,0,0,67,59,25.3,,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-21,12.3,0,0,0,70,59,20.8,1,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-22,9.62,0,0,0,77,65,16.1,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-23,8.05,0.37,0,0,70,65,13.9,1,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-24,6.71,1.75,0,0,73,68,13.9,1,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-25,6.71,0,0,0,83,71,12.8,1,1,1,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-26,6.26,0,0,0,83,71,11.4,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-27,6.93,0.17,0,0,90,71,21.9,1,,1,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-28,7.38,0.19,0,0,85,69,34.4,1,,1,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-29,9.84,0.46,0,0,85,68,28.9,,,1,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-30,8.28,0,0,0,83,66,16.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-08-31,5.59,0,0,0,83,66,13.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-01,7.83,0,0,0,79,67,16.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-02,8.28,0.27,0,0,82,70,18.3,1,,1,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-03,10.96,0,0,0,77,63,24.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-04,8.28,0,0,0,74,59,15,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-05,9.4,0,0,0,77,64,17.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-06,7.83,0,0,0,79,70,18.3,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-07,11.18,0,0,0,87,71,21.9,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-08,10.07,0,0,0,72,56,24.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-09,7.61,0,0,0,69,52,13.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-10,5.82,0.13,0,0,79,67,13.9,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-11,5.14,0,0,0,85,66,13.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-12,6.26,0,0,0,78,68,12.8,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-13,5.59,0,0,0,81,70,10.3,1,,,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-14,8.28,0,0,0,79,68,18.3,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-15,13.87,0.25,0,0,81,65,30,1,,1,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-16,8.05,0.12,0,0,70,57,16.1,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-17,14.09,0.01,0,0,63,51,25.3,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-18,10.96,0,0,0,68,48,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-19,8.95,0.21,0,0,65,48,23,1,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-20,11.86,0,0,0,72,58,23,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-21,7.83,0,0,0,68,53,13.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-22,10.29,0.76,0,0,65,62,21.9,1,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-23,13.65,0,0,0,69,54,25.3,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-24,12.08,0,0,0,64,50,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-25,10.74,0,0,0,68,52,25.3,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-26,9.62,0.01,0,0,73,57,19.5,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-27,4.7,0,0,0,76,55,11.4,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-28,6.71,0,0,0,75,59,13.9,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-29,8.95,0,0,0,73,60,16.1,1,1,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-09-30,10.51,0.04,0,0,72,62,21.9,1,,1,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-01,10.51,0,0,0,69,55,19.5,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-02,13.87,0,0,0,70,58,28.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-03,8.95,0,0,0,69,50,19.5,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-04,16.78,0.02,0,0,73,60,34.4,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-05,13.65,0,0,0,77,57,24.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-06,9.84,0,0,0,79,61,18.3,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-07,8.5,0,0,0,75,59,16.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-08,5.59,0.18,0,0,75,63,15,1,,,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-09,10.51,0.34,0,0,74,66,23,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-10,9.17,0,0,0,76,64,19.5,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-11,10.96,0,0,0,76,67,23,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-12,6.49,0.42,0,0,76,62,17.2,1,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-13,6.71,1.46,0,0,75,68,19.5,1,1,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-14,7.16,0,0,0,82,67,17.2,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-15,10.29,0,0,0,78,60,24.2,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-16,8.72,0,0,0,70,51,19.5,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-17,9.4,0,0,0,70,47,24.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-18,17,1.04,0,0,74,53,42.5,,,1,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-19,18.34,0,0,0,59,49,41.4,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-20,8.5,0,0,0,61,45,19.5,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-21,5.59,0,0,0,65,42,17.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-22,6.49,0.02,0,0,68,59,13.9,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-23,9.4,1.55,0,0,68,60,28.9,1,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-24,11.63,0,0,0,66,53,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-25,8.5,0,0,0,61,48,18.3,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-26,18.12,0,0,0,51,41,38,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-27,9.17,0,0,0,54,37,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-28,13.87,0,0,0,57,47,28.9,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-29,16.11,0,0,0,53,41,34.4,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-30,7.83,0,0,0,58,39,13.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-10-31,6.26,0,0,0,62,48,16.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-01,4.7,0,0,0,63,45,16.1,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-02,7.16,0,0,0,71,51,17.2,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-03,8.05,0,0,0,75,53,16.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-04,7.61,0,0,0,70,53,16.1,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-05,10.29,0,0,0,65,49,25.3,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-06,17.9,0,0,0,63,46,41.4,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-07,9.17,0,0,0,52,43,20.8,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-08,14.54,0,0,0,49,37,27.5,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-09,6.49,0,0,0,52,29,18.3,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-10,16.78,1.03,0,0,63,46,38,1,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-11,21.47,0,0,0,50,42,49.4,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-12,22.37,0,0,0,48,37,48.3,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-13,19.69,0,0,0,43,35,42.5,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-14,12.3,0,0,0,49,34,30,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-15,11.63,0,0,0,62,39,24.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-16,7.83,0,0,0,68,45,18.3,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-17,13.65,0.13,0,0,60,40,34.4,1,,,,,,,1,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-18,17.67,0,0,0,42,34,33.3,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-19,11.86,0,0,0,51,32,24.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-20,11.41,0,0,0,53,36,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-21,5.37,0,0,0,53,35,17.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-22,6.04,0,0,0,54,33,16.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-23,5.59,0.32,0,0,51,46,18.3,1,,1,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-24,12.3,0.1,0,0,50,41,32.2,1,,1,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-25,12.3,0,0,0,62,45,27.5,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-26,6.49,0,0,0,56,40,19.5,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-27,5.82,0,0,0,59,39,12.8,1,1,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-28,9.4,0,0,0,63,50,19.5,1,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-29,13.2,0.01,0,0,63,40,28.9,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-11-30,11.41,0,0,0,44,36,31.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-01,9.84,0,0,0,52,36,27.5,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-02,8.28,0,0,0,56,38,18.3,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-03,14.09,0.85,0,0,53,38,32.2,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-04,19.46,0.49,0,0,58,36,41.4,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-05,19.69,0,0,0,37,33,38,,,,,,,,,,,,,,1,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-06,11.18,0,0,0,46,31,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-07,2.24,0,0,0,48,32,8.1,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-08,9.4,0.02,0,0,48,40,18.3,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-09,10.96,0,0,0,49,36,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-10,17.45,0,0,0,55,37,38,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-11,8.28,0,0,0,39,30,25.3,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-12,5.37,0,0,0,48,30,13.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-13,12.3,0,0,0,58,41,35.6,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-14,8.72,0,0,0,43,26,32.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-15,7.83,0.41,0,0,50,26,23,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-16,15.88,0.33,0,0,51,41,34.4,1,,1,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-17,9.17,0,0,0,49,38,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-18,12.3,0.49,0,0,56,42,24.2,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-19,11.86,0,0,0,52,40,25.3,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-20,8.05,0,0,0,46,32,17.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-21,9.4,0.14,0,0,55,45,20.8,1,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-22,6.71,0.02,0,0,53,50,16.1,1,1,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-23,10.29,0.36,0,0,56,50,20.8,1,1,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-24,17,0.16,0,0,58,30,39.1,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-25,9.62,0,0,0,30,23,24.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-26,11.86,0,0,0,36,27,24.2,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-27,9.17,0.03,0.5,0,29,22,18.3,1,,,,,,,1,,,,,,1,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-28,10.74,0.52,5.6,6,38,25,18.3,1,,,1,,,,,,,,1,1,1,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-29,6.93,0,0,1,43,35,19.5,1,1,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-30,7.16,0,0,0,57,41,21.9,1,1,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1990-12-31,14.32,0.07,0,0,55,28,42.5,1,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-01,5.14,0,0,0,40,22,13.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-02,4.92,0,0,0,48,36,15,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-03,6.26,0,0,0,42,32,15,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-04,9.4,0,0,0,37,28,18.3,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-05,4.7,0,0,0,40,27,15,,,,1,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-06,7.83,0.01,0,0,46,37,16.1,,,,,,,,,,,,,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-07,11.18,0,0,0,40,24,23,,,,,,,,,,,,,,1,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-08,14.76,0,0,0,31,20,23,,,,,,,,,,,,,,1,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-09,11.41,0.79,0.4,0,38,29,18.3,1,,,1,,1,,,,,,1,1,1,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-10,13.2,0,0,0,43,28,25.3,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-11,14.54,0.74,4.5,0,36,21,30,1,,,1,,,,,,,,,1,1,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-12,10.29,1.02,0,0,42,32,32.2,1,,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-13,10.74,0,0,0,36,27,23,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-14,7.16,0,0,0,38,23,19.5,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-15,4.92,0,0,0,46,30,17.2,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-16,9.17,0.7,0,0,53,33,26.4,1,1,,,,,,,,,,1,1,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-17,17.22,0,0,0,49,38,38,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-18,19.46,0,0,0,42,35,39.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-19,13.2,0,0,0,47,32,34.4,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-20,9.17,0,0,0,56,38,28.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-21,13.65,0.2,0.8,0,45,15,32.2,1,1,,,,,,,,,,,1,1,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-22,12.3,0,0,1,21,10,27.5,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-23,11.18,0,0,0,35,13,26.4,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-24,17,0,0,0,40,27,33.3,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-25,12.3,0,0,0,27,18,26.4,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1991-01-26,10.51,0,0,0,35,21,25.3,,,,,,,,,,,,,,,,
